,ARTIST,SONG_NAME,SONG_LINK,LYRIC
884,Bon Iver,Babys,https://songmeanings.com/songs/view/3530822107858752765/,"<div class=""holder lyric-box"">
						When you're out<br/>
Tell your lucky one <br/>
To know that you'll leave<br/>
But you don't lock when you're fleeing<br/>
I'd like not hear keys<br/>
<br/>
Only hold till your coffee warms<br/>
But don't hurry and speed<br/>
<br/>
One a time put a tongue<br/>
In your ear on the beach<br/>
And you clutched kicking heels<br/><br/><br/> </div>"
885,Bon Iver,Beach Baby,https://songmeanings.com/songs/view/3530822107858752764/,"<div class=""holder lyric-box"">
						When you're out<br/>
Tell your lucky one <br/>
To know that you'll leave<br/>
But you don't lock when you're fleeing<br/>
I'd like not hear keys<br/>
<br/>
Only hold till your coffee warms<br/>
But don't hurry and speed<br/>
<br/>
One a time put a tongue<br/>
In your ear on the beach<br/>
And you clutched kicking heels<br/><br/><br/> </div>"
886,Bon Iver,Beth/Rest,https://songmeanings.com/songs/view/3530822107858869502/,"<div class=""holder lyric-box"">
						Errant heat to the star<br/>
And the rain let in<br/>
And the hawser rolls, the vessel's whole and Christ, it's thin<br/>
<br/>
Well, I'd know that you'd offer<br/>
Would reveal it, though it's soft and flat<br/>
Won't repeat it, cull and coffers that<br/>
For the soffit, hang this homeward<br/>
Pry it open with your love<br/>
Sending lost and alone standing offers<br/>
<br/>
It is steep, it is stone<br/>
Such recovery<br/>
From the daily press, the deepest nest, in keeper's keep<br/>
All the news at the door<br/>
Such a revelry<br/>
Well, it's hocked inside of everything you said to me<br/>
<br/>
It was found what we orphaned<br/>
Didn't mention it would serve us picked<br/>
Said your love is known, I'm standing up on it<br/>
Aren't we married?<br/>
I ain't living in the dark no more<br/>
It's not a promise, I'm just gonna call it<br/>
<br/>
Heavy mitted love, our love is a star<br/>
Sure some hazardry<br/>
For the light before and after most indefinitely<br/>
<br/>
Danger has been stole away<br/>
<br/>
This is Axiom, oh<br/><br/><br/> </div>"
887,Bon Iver,Big Red Machine,https://songmeanings.com/songs/view/3530822107858766450/,"<div class=""holder lyric-box"">
						were safe, out love went dormant<br/>
we read my mind<br/>
Â Â Â Â Â Â Â Â so nervous<br/>
<br/>
the earth is on its side Â Â Â - fucked up and puke up in 'is mane<br/>
<br/>
design! : to slide around your circle slicing out a hole<br/>
<br/>
()()()()<br/>
<br/>
the films that you sent me!<br/>
Â Â loving on your own body...<br/>
<br/>
jesus.<br/>
<br/>
leave me.<br/>
<br/>
<br/>
for im feeling shot!<br/>
<br/>
!sell my maker!<br/>
<br/>
<br/>
you're running and injured<br/>
just like you oughtta be<br/>
to me<br/>
now on<br/>
<br/>
could I create it on my body<br/>
with soppy marker<br/>
long with one line.<br/>
<br/>
(the) BIG red machine;<br/>
<br/>
is all i've learned to suffer<br/>
<br/>
is all i've learned to suffer<br/>
<br/>
is all i've learned to suffer<br/>
<br/><br/><br/> </div>"
888,Bon Iver,Blindsided,https://songmeanings.com/songs/view/3530822107858674646/,"<div class=""holder lyric-box"">
						Bike down, down to the downtown<br/>
Down to the lock down, boards, nails lie around<br/>
<br/>
I crouch like a crow<br/>
Contrasting the snow<br/>
For the agony, I'd rather know<br/>
'Cause blinded I am blindsided<br/>
<br/>
Peek in, into the peer in<br/>
I'm not really like this, I'm probably plightless<br/>
<br/>
I cup the window<br/>
I'm crippled and slow<br/>
For the agony<br/>
I'd rather know<br/>
'Cause blinded I am blindsided<br/>
<br/>
Would you really rush out for me now?<br/>
<br/>
Taught line, down to the shoreline<br/>
The end of a blood line, the moon is a cold light<br/>
<br/>
There's a pull to the flow<br/>
My feet melt the snow<br/>
For the irony, I'd rather know<br/>
'Cause blinded I was blindsided<br/>
<br/>
'Cause blinded I was blindsided<br/>
<br/>
'Cause blinded I was blindsided<br/><br/><br/> </div>"
889,Bon Iver,Blood Bank,https://songmeanings.com/songs/view/3530822107858749780/,"<div class=""holder lyric-box"">
						Well, I met you at the blood bank<br/>
We were looking at the bags<br/>
Wondering if any of the colors<br/>
Matched any of the names we knew on the tags<br/>
<br/>
You said ""see lookit, that's yours<br/>
Stacked on top with your brother's<br/>
See how they resemble one another<br/>
Even in their plastic little covers""<br/>
<br/>
And I said I know it well<br/>
<br/>
That secret that you knew<br/>
But don't know how to tell<br/>
It fucks with your honor<br/>
And it teases your head<br/>
But you know that it's good, girl<br/>
'Cause its running you with red<br/>
<br/>
Then the snow started falling<br/>
We were stuck out in your car<br/>
You were rubbing both of my hands<br/>
Chewing on a candy bar<br/>
<br/>
You said ""ain't this just like the present<br/>
To be showing up like this""<br/>
As a moon waned to crescent<br/>
We started to kiss<br/>
<br/>
And I said I know it well<br/>
<br/>
That secret that we know<br/>
That we don't know how to tell<br/>
I'm in love with your honor<br/>
I'm in love with your cheeks<br/>
What's that noise up the stairs babe?<br/>
Is that Christmas morning creaks?<br/>
<br/>
And I said I know it well<br/>
And I know it well<br/>
And I know it well<br/>
And I know it well<br/>
And I know it well<br/>
And I know it well<br/>
And I know it well<br/>
And I know it well<br/><br/><br/> </div>"
890,Bon Iver,Blue Tulip (Okkervil River cover),https://songmeanings.com/songs/view/3530822107858754683/,"<div class=""holder lyric-box"">
						They're waiting to hate you<br/>
So give them an excuse<br/>
They say that it changed you<br/>
But I know that can't be true<br/>
<br/>
When I came in the entrance the make-up girl went through<br/>
I had to wait for ages, I waited there for you<br/>
<br/>
Hats off to my distant hope<br/>
I'm held back by a velvet rope<br/>
He is behind us, the wall<br/>
The smoke machine has made between us<br/>
And if he does exist<br/>
If camera clicking, green room guests swirl<br/>
Around the man whose real and can be touched<br/>
Then I will do just that much<br/>
<br/>
(Hats off, my distant hope) x3<br/>
A ray of light, a puff of smoke<br/>
(Hats off, my distant hope)<br/>
My street tonight is so laughable<br/>
(Hats off, my distant hope)<br/>
You'll be there and you'll see us<br/>
(Hats off, my distant hope)<br/>
I've got my ear against the screen<br/>
(Hats off, my distant hope)<br/>
I feel your feelings<br/>
(Hats off, my distant hope)<br/>
Crackling to nearly every inch of me<br/>
(Hats off, my distant hope)<br/>
I'm going to make you mean it<br/>
With every single cell of me<br/>
I'm going to make you mean the words you sigh<br/><br/><br/> </div>"
891,Bon Iver,"Brackett, WI",https://songmeanings.com/songs/view/3530822107858761681/,"<div class=""holder lyric-box"">
						An easy swing had it's time shouldered<br/>
Slow bending axe<br/>
Now it's a photo framed<br/>
The swing hasn't had it<br/>
<br/>
And here we are rebuilding roads<br/>
Right by roosting towns<br/>
It's just like the love<br/>
-The one that's never been enough<br/>
<br/>
So I'm counting on your fingers<br/>
Cause you've reattached the twitch<br/>
And if you (go) want opinion<br/>
I will die along the ditches<br/>
<br/>
And every summer is a hot token<br/>
To the cold, cold take of lust<br/>
And every autumn singes<br/>
With the business of sadness<br/>
<br/>
Fred had it wrong, Macy<br/>
Honey hadn't burned<br/>
Another curve in the counting<br/>
Is never served<br/>
<br/>
So I'm counting on your fingers<br/>
Cause you've reattached the twitch<br/>
And if you (go) want opinion<br/>
I will die along the ditches<br/><br/><br/> </div>"
892,Bon Iver,Bruised Orange (Chain of Sorrow) (John Prine cover),https://songmeanings.com/songs/view/3530822107858833765/,"<div class=""holder lyric-box"">
						Due to a publisher block, we are not authorized to display these lyrics.<br/><br/><br/> </div>"
893,Bon Iver,Calgary,https://songmeanings.com/songs/view/3530822107858869285/,"<div class=""holder lyric-box"">
						Don't you cherish me to sleep<br/>
Oh<br/>
Never keep your eyelids clipped<br/>
Hold me for the pops and clicks<br/>
I was only for the father's crib<br/>
<br/>
Hair, old, long along<br/>
Your neck onto your shoulder blades<br/>
Oh<br/>
Always keep that message taped<br/>
Cross your breasts you won't erase<br/>
I was only for your very space<br/>
<br/>
Hip, under nothing<br/>
Propped up by your other one<br/>
Face 'way from the sun<br/>
Just have to keep a dialogue<br/>
Teach our bodies, haunt the cause<br/>
I was only trying to spell a loss<br/>
<br/>
Joy, it's all founded<br/>
Pincher with the skin inside<br/>
Oh<br/>
You pinned me with your black sphere eyes<br/>
You know that all the rope's untied<br/>
I was only for to die beside<br/>
<br/>
So it's storming on the lake<br/>
Little waves our bodies break<br/>
There's a fire going out<br/>
But there's really nothing to the south<br/>
Swollen orange and light let through<br/>
Your one-piece swimmer stuck to you<br/>
<br/>
Sold, I'm ever<br/>
Open ears and open eyes<br/>
Oh<br/>
Wake up to your starboard bride<br/>
Who goes in and then stays inside<br/>
Oh, the demons come, they can subside<br/><br/><br/> </div>"
894,Bon Iver,Come Talk to Me (Peter Gabriel cover),https://songmeanings.com/songs/view/3530822107858826253/,"<div class=""holder lyric-box"">
						The wretched desert takes its form<br/>
The jackal proud and tight<br/>
In search of you I feel my way<br/>
Through slowest heaving night<br/>
Whatever fear invents<br/>
I swear it makes no sense<br/>
I reach out through the border fence<br/>
Come down, come talk to me<br/>
<br/>
In the swirling curling storm of desire<br/>
Unuttered words hold fast<br/>
With reptile tongue, the lightning lashes<br/>
Towers built to last<br/>
Darkness creeps in like a thief<br/>
And offers no relief<br/>
Why are you shaking like a leaf?<br/>
Come on, come talk to me<br/>
<br/>
Oh please talk to me<br/>
Won't you please talk to me<br/>
We can unlock this misery<br/>
Come on, come talk to me<br/>
I did not come to steal<br/>
This all is so unreal<br/>
Can't you show me how you feel?<br/>
Now come on, come talk to me<br/>
Come talk to me<br/>
Come talk to me<br/>
<br/>
The earthly power sucks shadowed milk<br/>
From sleepy tears undone<br/>
From nippled skin as smooth as silk<br/>
The bugles blow as one<br/>
You lie there with your eyes half closed<br/>
Like there's no-one there at all<br/>
There's a tension pulling on your face<br/>
Come on, come talk to me<br/>
<br/>
Won't you please talk to me?<br/>
If you'd just talk to me<br/>
Unblock this misery<br/>
If you'd only talk to me<br/>
Don't you ever change your mind<br/>
Now your future's so defined<br/>
And you act so deaf, so blind<br/>
Come on, come talk to me<br/>
Come talk to me<br/>
Come talk to me<br/>
<br/>
I can imagine the moment<br/>
Breaking out through the silence<br/>
All the things that we both might say<br/>
And the heart, it will not be denied<br/>
'Til we're both on the same damn side<br/>
All the barriers blown away<br/>
<br/>
I said please talk to me<br/>
Won't you please come talk to me?<br/>
Just like it used to be<br/>
Come on, come talk to me<br/>
I did not come to steal<br/>
This all is so unreal<br/>
Can you show me how you feel?<br/>
Now come on, come talk to me<br/>
Come talk to me<br/>
Come talk to me<br/><br/><br/> </div>"
895,Bon Iver,Coming Down (Anaïs Mitchell cover),https://songmeanings.com/songs/view/3530822107859582700/,"<div class=""holder lyric-box"">
						I've never been so high<br/>
I've never been so high<br/>
I've never been so high<br/>
I think I'm coming down<br/>
<br/>
I've never laughed so loud<br/>
I've never laughed so loud<br/>
I've never laughed so loud<br/>
I think I'm coming down<br/>
<br/>
Nothing gonna stop me now<br/>
Nothing gonna stop me now<br/>
Nothing gonna stop me now<br/>
<br/>
Please don't leave<br/>
Easy feeling<br/>
Don't leave me like that<br/>
Not yet<br/>
Don't set me free<br/>
Free<br/>
<br/>
I've never been so high<br/>
I've never been so high<br/>
I've never been so high<br/>
I think I'm coming down<br/>
<br/>
I've never laughed so loud<br/>
I've never laughed so loud<br/>
I've never laughed so loud<br/>
I think I'm coming down<br/>
<br/>
Nothing gonna stop me now<br/>
Nothing gonna stop me now<br/><br/><br/> </div>"
896,Bon Iver,Creature Fear,https://songmeanings.com/songs/view/3530822107858674647/,"<div class=""holder lyric-box"">
						I was lost but your fool<br/>
Was a long visit wrong?<br/>
Say you are the only<br/>
<br/>
So many foreign worlds<br/>
(So relatively fucked)<br/>
So ready for us<br/>
So ready for us,<br/>
The creature fear<br/>
<br/>
I was teased by your blouse<br/>
Spit out by your mouth<br/>
I was loud by your lowered<br/>
Seminary sold<br/>
<br/>
Tear on tail on<br/>
Take all on the wind on<br/>
The soft bloody nose<br/>
Sign another floor<br/>
<br/>
The so many territories<br/>
Ready to reform<br/>
Don't let it form us<br/>
Don't let it form us<br/>
The creature fear<br/>
<br/>
So did he foil is 'own?<br/>
Is he ready to reform?<br/>
So many torahs<br/>
So many for us<br/>
The creature fear<br/><br/><br/> </div>"
897,Bon Iver,Drinking This Rain,https://songmeanings.com/songs/view/3530822107858769451/,"<div class=""holder lyric-box"">
						With the cornfields as my witness<br/>
I've run out of brain<br/>
Come on down to the place where I'm drinking<br/>
Come on down like the rain<br/>
<br/>
And if you don't come quick<br/>
I'm gonna dry up in this world<br/>
I think it's all coming down<br/>
All cause of a girl<br/>
<br/>
And it's coming to me<br/>
Like a baseball to a bat<br/>
I'm only hitting .118 <br/>
And I'm wondering where you're at<br/>
<br/>
And the oak on the bar<br/>
Is like the oak in my heart<br/>
And like the oak buried deep down in the sand<br/>
I got a water at heart...<br/>
<br/>
And it goes in through my mouth<br/>
And it slides into my veins<br/>
And it takes away my head<br/>
I don't have to feel the same<br/>
<br/>
And my eyes go red<br/>
And my skin goes warm<br/>
And at the end of the night<br/>
I'm just cryin' in my bed<br/>
<br/>
Some call it sick<br/>
Some call it pain<br/>
Some just laugh at it<br/>
But honey, it's like the rain<br/>
It's like when thirsty<br/>
And there's none in the well<br/>
<br/>
It's like bringing darkness<br/>
When darkness has already fell<br/>
It's like breaking dreams of a broken man<br/>
And nothing makes it come on down<br/>
Like the rain came...<br/><br/><br/> </div>"
898,Bon Iver,Easy,https://songmeanings.com/songs/view/3530822107858752465/,"<div class=""holder lyric-box"">
						When the time comes and your love is lost<br/>
I will grant you sympathy if you let me down easy<br/>
<br/>
When time comes and the wind has blown over<br/>
and the north blows home? if you let me down easy<br/>
<br/>
When times and you have to let me go <br/>
I will lay out of sound, if you let me down easy<br/><br/><br/> </div>"
899,Bon Iver,Epic (Part I),https://songmeanings.com/songs/view/3530822107858825856/,"<div class=""holder lyric-box"">
						King of diamonds<br/>
King of spades<br/>
Hades was king of the kingdom of dirt <br/>
Miners of mines<br/>
Diggers of graves<br/>
They bow down to Hades who gave them work<br/>
And they bow down to Hades who made them sweat<br/>
Who paid them their wages and set them about<br/>
Digging and judging and dragging the depths of the earth<br/>
To turn its insides out<br/>
<br/>
Singing la la la la la la la<br/>
la la la la la la la<br/>
la la la la la la <br/>
la la la la la la <br/>
<br/>
King of mortar<br/>
King of bricks <br/>
The river Styx was a river of stones <br/>
And Hades laid them high and thick<br/>
With a million hands that were not his own<br/>
A million feet that fell in line<br/>
Stepped in time with Hades step<br/>
And a million minds that were just one mind <br/>
With stones in rows, stone by stone<br/>
Row by row <br/>
The rivers rolls on <br/>
<br/>
Singing la la la la la la la<br/>
la la la la la la<br/>
la la la la la la la <br/>
la la la la la la <br/><br/><br/> </div>"
900,Bon Iver,Epic (Part II),https://songmeanings.com/songs/view/3530822107858825860/,"<div class=""holder lyric-box"">
						Heavy in heart is the heart of the king<br/>
King of iron, king of steel <br/>
The heart of the king loves everything <br/>
Like the hammer loves the nail<br/>
<br/>
But the heart of a man is a simple one<br/>
Small and soft, flesh and blood <br/>
And all that he loves is a woman<br/>
A woman is all that he loves<br/>
<br/>
And Hades is king of sad and the sore<br/>
He covers the world in the color of rust<br/>
He scrapes the sky that scars the earth<br/>
And he comes down heavy and hard on us<br/>
<br/>
But even in the hardest of hearts on heartache<br/>
Suddenly when he saw her there<br/>
Persephanie in Idiomas garden <br/>
With sun on her shoulders <br/>
And wind in her hair <br/>
The smell of the flowers <br/>
Which she held in her hand <br/>
And the pollen that fell <br/>
From her fingertips <br/>
And suddenly Hades was only a man<br/>
With the taste of Nectar upon his lips<br/>
<br/>
Singing la la la la la la la <br/>
la la la la la la<br/>
la la la la la la<br/>
la la la la la la<br/>
la la la la la la<br/>
la la la la la la la<br/>
la la la la la la la <br/>
la la la la la la<br/>
la la la la la la la<br/>
la la la la la la <br/>
la la la la la la<br/>
la la la la la la<br/><br/><br/> </div>"
901,Bon Iver,Faith,https://songmeanings.com/songs/view/3530822107859594157/,"<div class=""holder lyric-box"">
						Shattered in history<br/>
Shattered in paint<br/>
Oh, and the lengths that I'd<br/>
Stay up late<br/>
But brought to my space<br/>
The wonderful things I've learned to waste<br/>
<br/>
I shoulda known<br/>
That I shouldn't hide<br/>
To compromise and to covet<br/>
All what's inside<br/>
There is no design<br/>
You'll have to decide<br/>
If you'll come to know if I'm the faithful kind<br/>
<br/>
Time and again<br/>
(Got all that I need)<br/>
It's time to be brave<br/>
Content to the phrases<br/>
That at dawn, we ain't mazes<br/>
Just some kind of pages<br/>
<br/>
This for my sister<br/>
That for my maple<br/>
It's not going the road I'd known as a child of God<br/>
Nor to become stable<br/>
(So what if I lose? I'm satisfied)<br/>
<br/>
Am I dependent in what I'm defending<br/>
And do we get to hold what faith provides?<br/>
Fold your hands into mine<br/>
Do I believe in<br/>
Seeing every time<br/>
<br/>
I know it's lonely in the dark<br/>
And this year's a visitor<br/>
And we have to know that faith declines<br/>
I'm not out all the way<br/><br/><br/> </div>"
902,Bon Iver,Fall Creek Boys Choir,https://songmeanings.com/songs/view/3530822107859519597/,"<div class=""holder lyric-box"">
						All went in the fire, drowning in the sea<br/>
A red dawn, oh red font<br/>
Caught up in the sea<br/>
All went in the sea<br/>
If only if only<br/>
If only if only<br/>
<br/>
Did you want to find a way (fight) (fly away)<br/>
I always saw me love<br/>
I will be love befallen<br/>
I will lay my teeth<br/>
I'll wait for growing<br/>
And we both will know. And before you're all gone<br/>
<br/>
Daring on the peak, telling on the teeth<br/>
I've been down to the open road<br/>
I'll wait for you, you know<br/>
And we both end up alone<br/>
And if only we could have known<br/>
<br/>
Did you want to find a way (fight) (fly away)<br/>
I always saw me love<br/>
I will be love befallen<br/>
I will lay my teeth<br/>
I'll wait for growing<br/>
And we both will know<br/>
And before you're all gone<br/>
<br/>
Daring on the peak, telling on the teeth<br/>
I've been down to the open road<br/>
I'll wait for you, you know<br/>
And we both end up alone<br/>
And if only we could have known<br/>
<br/>
I will haaaaa<br/>
<br/>
All went in the fire, drowning in the sea<br/>
A red dawn, oh red font<br/>
<br/>
Caught up in the sea, all went in the sea<br/>
If only if only, if only if only<br/>
<br/>
I was effin' low<br/><br/><br/> </div>"
903,Bon Iver,Flume,https://songmeanings.com/songs/view/3530822107858674642/,"<div class=""holder lyric-box"">
						I am my mother's only one<br/>
It's enough<br/>
<br/>
I wear my garment so it shows<br/>
Now you know<br/>
<br/>
Only love is all maroon<br/>
Gluey feathers on a flume<br/>
Sky is womb and she's the moon<br/>
<br/>
I am my mother on the wall, with us all<br/>
I move in water, shore to shore;<br/>
Nothing's more<br/>
<br/>
Only love is all maroon<br/>
Lapping lakes like leary loons<br/>
Leaving rope burns<br/>
Reddish rouge<br/>
<br/>
Only love is all maroon<br/>
Gluey feathers on a flume<br/>
Sky is womb and she's the moon<br/><br/><br/> </div>"
904,Bon Iver,For Emma,https://songmeanings.com/songs/view/3530822107858674648/,"<div class=""holder lyric-box"">
						So abruptly<br/>
Saw death on a sunny snow<br/>
<br/>
For every life<br/>
Forgo the parable<br/>
<br/>
Seek the light<br/>
My knees are cold<br/>
<br/>
Running home, running home<br/>
Running home, running home<br/>
<br/>
Go find another lover<br/>
To bring a, to string along<br/>
<br/>
With all your lies<br/>
You're still very lovable<br/>
<br/>
I toured the light so many foreign roads <br/>
For Emma, forever ago<br/><br/><br/> </div>"
905,Bon Iver,Frail Sail,https://songmeanings.com/songs/view/3530822107859450578/,"<div class=""holder lyric-box"">
						Filling up your winnings here for spinning<br/>
Gettin in your villains at the filler<br/>
Your killing<br/>
Your still in<br/>
Slashed and burned your building up your fire (i'm late now)<br/>
Finding out the hard way<br/>
I finally found<br/>
What its sunny for during the day<br/>
Count up all the ways you can convene here<br/>
Our little pairs of british fans are leaving<br/>
You seen it<br/>
So freeing<br/>
Pouring in the proper pad no pressure (i'm pregnant')<br/>
Feeling out the bitter life<br/>
Go ride your falling from the<br/>
Things of all the<br/>
Rest of us<br/>
So later on you can point and laugh<br/>
Point and laugh at all the rest of us<br/>
When you pull out like a compass weight<br/>
Free<br/>
Singing<br/><br/><br/> </div>"
906,Bon Iver,Get Up Get Out (Justin Vernon remix),https://songmeanings.com/songs/view/3530822107858765947/,"<div class=""holder lyric-box"">
						Spring is sneaking into our bones<br/>
Sudden rains have brought temptation<br/>
And contempt to our tongues<br/>
But on the other side of this dividing wall<br/>
Thereï¿½s a never ending feast and shoes with pearls<br/>
Their iron gates will rust<br/>
And out of this darkness weï¿½ll rush<br/>
Get up get out<br/>
And fill the streets<br/>
Lets dance in the ash of the big chimneys<br/>
I know itï¿½s late<br/>
But meet us there<br/>
We need our friends everywhere<br/>
Get up get out<br/>
And come with me<br/>
Letï¿½s sing from the branches of sweet gum trees<br/>
I know itï¿½s late<br/>
Come with me there<br/>
We need our friends<br/>
Everywhere<br/>
Talk from the heart is heard on the lips<br/>
And soon the whispers will birth howls in the cores of the rich<br/>
But one darkened nigth desperate crowds will show<br/>
Swollen like rivers with the winter snow<br/>
With our daughters on our arms<br/>
Into the gardens weï¿½ll run<br/>
Get up get out<br/>
And fill the streets<br/>
Lets dance in the ash of the big chimneys<br/>
I know itï¿½s late<br/>
But meet us there<br/>
We need our friends everywhere<br/>
Get up get out<br/>
And come with me<br/>
Letï¿½s sing from the branches of sweet gum trees<br/>
I know itï¿½s late<br/>
Come with me there<br/>
We need our friends<br/>
Everywhere<br/>
So get up get out<br/>
So get up get out<br/>
So get up get out<br/>
So get up get out<br/>
So get up get out<br/>
So get up get out<br/>
So get up get out<br/>
So get up get out<br/>
So get up get out<br/>
So get up get out<br/>
So get up get out<br/>
So get up get out<br/><br/><br/> </div>"
907,Bon Iver,"Haven, Mass",https://songmeanings.com/songs/view/3530822107859594162/,"<div class=""holder lyric-box"">
						[Verse 1]<br/>
Cobbled to your trail<br/>
Bevel through the speech<br/>
In the harbors I was hanging on<br/>
Cradled wrought and weak<br/>
Hardly aching for your drum<br/>
I'll be able when you're airborne<br/>
<br/>
[Pre-Chorus 1]<br/>
Peddle all the marble<br/>
Tell them all, ""Be missing me""<br/>
Fought from the mainstay<br/>
Unhung from a halter<br/>
I am back from Baltic, now<br/>
It's been raining<br/>
<br/>
[Chorus]<br/>
Now I'm having<br/>
You are haven, dear<br/>
<br/>
[Verse 2]<br/>
Pond in north face eyes<br/>
Center's sable<br/>
Just like cinders in a prairie fire<br/>
<br/>
Pave in the broad charring up the tall trees mawde'em<br/>
Well it's maple for their deputy<br/>
<br/>
[Pre-Chorus 2]<br/>
Got another novel<br/>
And I'd wash down ravines<br/>
You're my main in<br/>
<br/>
How that you have altered<br/>
Sure is to some fine degree<br/>
It's not careening<br/>
<br/>
[Chorus]<br/>
I am having<br/>
You are haven, dear<br/>
<br/>
(I am having<br/>
You are haven, dear)<br/><br/><br/> </div>"
908,Bon Iver,Hazelton,https://songmeanings.com/songs/view/3530822107858764857/,"<div class=""holder lyric-box"">
						settle up you're calling up the pain<br/>
sitting dead the sinker and the string<br/>
you came, you saw, you sawed her brain<br/>
cut out all the parts that held your stain<br/>
<br/>
sitting clad you're feeling wild to blame<br/>
she's crying as you're climbing down your claim<br/>
sitting up you're counting up your names<br/>
seen enough to bend him off the frame<br/>
<br/>
you came you saw you sawed her brain<br/>
cut out all the parts that held your stain<br/>
<br/>
you clipped you clawed to no applause<br/>
you lost the will to ___ the lying off<br/>
<br/>
so try to be somebody<br/>
so try to feel somebody<br/>
so try to leave somebody<br/>
so hard to be somebody<br/>
<br/>
(where can you run) x 8<br/>
<br/>
so try to be somebody<br/>
so try to feel somebody<br/>
so try to leave somebody<br/>
so try to be somebody<br/><br/><br/> </div>"
909,Bon Iver,Heavenly Father,https://songmeanings.com/songs/view/3530822107859485226/,"<div class=""holder lyric-box"">
						Ever since I heard the howlin' wind<br/>
I didn't need to go where a bible went<br/>
But then you know your gifts seemed heaven sent<br/>
Just lead me to a choler, dad, that's the thing<br/>
<br/>
I don't know how you house the sin<br/>
But you're free now<br/>
I was never sure how much of you I could let in<br/>
And I'm free now<br/>
Won't you settle down baby here your love has been<br/>
Heavenly father<br/>
It's definitely lava<br/>
Why you don't carry other names?<br/>
<br/>
Heard about a day where it dropped the know<br/>
To go another day as we learn to close<br/>
'Cause I'm a known coward in a coward wind<br/>
But you're free now<br/>
You turn around now and you count to 10<br/>
To see you go now<br/>
Well I know now honey that I can't pretend<br/>
Heavenly father<br/>
Is whose brought to his autumn<br/>
And love is left in end<br/>
<br/>
I just been up here for god damn years<br/>
Can you see now?<br/>
Filling up hulls with god damn fears<br/>
I am free now<br/>
I know about it darlin', I've been standin' here<br/>
Heavenly father<br/>
Is all that he offers<br/>
A safety in the end<br/><br/><br/> </div>"
910,Bon Iver,"Hey, Ma",https://songmeanings.com/songs/view/3530822107859594153/,"<div class=""holder lyric-box"">
						I waited outside<br/>
I took it remote<br/>
I wanted a bath<br/>
""Tell the story or he goes""<br/>
""Tell the story or he goes""<br/>
<br/>
Full time, you talk your money up<br/>
While it's living in a coal mine<br/>
Tall time to call your Ma<br/>
Hey Ma, hey Ma<br/>
Tall vote, you know you mope it up<br/>
Well, you wanted it your whole life<br/>
You're back and forth with light<br/>
<br/>
I waited outside<br/>
I was tokin' on dope<br/>
I hoped it all won't go in a minute<br/>
With the past that you know<br/>
I wanted all that mind, sugar<br/>
I want it all mine<br/>
I had a heavy mind, sugar<br/>
It took it, it was right<br/>
<br/>
Full time, you talk your money up<br/>
While it's living in a coal mine<br/>
Tall time to call your Ma<br/>
Hey Ma, hey Ma<br/>
Tall vote, you know you mope it up<br/>
Well, you wanted it your whole life<br/>
You're back and forth with light<br/>
<br/>
(Back and forth with light, back and forth)<br/>
(You're back and forth)<br/>
(Back, back, back and forth)<br/>
<br/>
I waited outside<br/>
Then you took me in the room<br/>
And you offered up the truth<br/>
My eyes crawling up the window to the wall<br/>
From dusk 'til dawn<br/>
Let me talk to 'em<br/>
Let me talk to 'em all<br/>
<br/>
Full time, you talk your money up<br/>
While it's living in a coal mine<br/>
Tall time to call your Ma<br/>
Hey Ma, hey Ma<br/>
Tall vote, you know you mope it up<br/>
Well, you wanted it your whole life<br/>
You're back and forth with light<br/><br/><br/> </div>"
911,Bon Iver,"Hinnom, TX",https://songmeanings.com/songs/view/3530822107858869506/,"<div class=""holder lyric-box"">
						(Fall in)<br/>
(Fall out)<br/>
(Fall along)<br/>
<br/>
In the first of light<br/>
Past the Noachide<br/>
Bodies wrapped in white<br/>
Stranded every pain<br/>
Baby, pasts are slain<br/>
I got out of La Grange<br/>
<br/>
In Hinnom<br/>
All this time<br/>
With your heart in mind<br/>
Didn't you edit?<br/>
In Hinnom<br/>
Go, the least<br/>
And the precious feast<br/>
The in-vetted<br/>
<br/>
Sand, it starts to steal (solar peace)<br/>
Dirt and ice imbed in cheeks (well, it swirls and sweeps)<br/>
In the potter's field (you just set it)<br/>
<br/>
Strangers scattering (armor, down)<br/>
Nether passage in the wind (on the wettest ground)<br/>
Off pennant tension ring (not to vet it)<br/><br/><br/> </div>"
